PublishedDate,IndicatorType,Indicator,Tags,Source,ArticleTitle,ArticleURL,EvidenceTypes
2026/09/17,Domain,t-mobile[.]qscizj[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]qfrhkt[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]pkrbai[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]nxdcfp[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]koxetp[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]hdzcnb[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]gdikxv[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]cymfjd[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]cugbjl[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]biktpw[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,substantialeconomy[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,smartlinkcorp[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,rtwebmaster[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,rtsoftcorp[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,rthtrade[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,publicdnsau[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,oxcdntech[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,officialinfo[.]org,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,Domain,nx2[.]microware-help[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,ns2[.]smartlinkcorp[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,ns2[.]smartlinkcor[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,mncdntech[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,mail[.]trimnt[.]com,"Malware, Phishing, Threat Actor",AhnLab,見積書の確認依頼を装ったフィッシングメールに注意 (PhantomStealer) (https://asec.ahnlab.com/jp/95425/),https://asec.ahnlab.com/jp/95425/,article_body
2026/09/17,Domain,lyncidc[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,linkaircdn[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,keyplancorp[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,karmabelow80[.]org,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,Domain,justicehomeland[.]org,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,Domain,jttoday[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,jptomorrow[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,itorrents[.]org,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,Domain,indiatodays[.]org,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,Domain,indiatoday[.]in,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,Domain,hammercdntech[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,file[.]io,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,east[.]smartpisang[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,dns2021[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,digitelela[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,credits[.]offices-analytics[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,cisco[.]com,"Threat Intel, Vulnerability, Exploit, Zero-Day, APT, Threat Actor, Cisco, Network Edge, Research, Patch, Malware, Phishing, Network","Cybersecurity Dive, Rapid7",Hackers exploit zero-day flaw in Cisco email gateway (https://www.cybersecuritydive.com/news/hackers-exploit-zero-day-cisco-email-gateway/830553/) | CVE-2026-76461: Critical Cisco Secure Email Gateway Vulnerability Exploited in the Wild (https://www.rapid7.com/blog/post/etr-cve-2026-76461-critical-cisco-secure-email-gateway-vulnerability-exploited-in-the-wild),https://www.cybersecuritydive.com/news/hackers-exploit-zero-day-cisco-email-gateway/830553/ | https://www.rapid7.com/blog/post/etr-cve-2026-76461-critical-cisco-secure-email-gateway-vulnerability-exploited-in-the-wild,linked_ioc_page
2026/09/17,Domain,cdn728a66b0[.]smartlinkcorp[.]net,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,cdn-6dd0035[.]oxcdntech[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,api[.]mainnet[.]solana[.]com,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,Domain,anynucleus[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,amelicen[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/16,Domain,pstatic[.]net,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
2026/09/16,Domain,img[.]worksongo[.]store,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
2026/09/16,Domain,img[.]socialteams[.]store,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
2026/09/16,Domain,img[.]smartnords[.]site,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
2026/09/16,Domain,img[.]monderhouse[.]space,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
2026/09/16,Domain,img[.]darklights[.]store,"Threat Intel, Exploit, APT, Endpoint, Threat Actor, Linux",Dark Reading,Cyber Op Targets South Korean Media &amp; Automotive Sectors (https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive),https://www.darkreading.com/cyberattacks-data-breaches/cyber-south-korean-media-automotive,linked_ioc_page
